anonymous_id,BICF2G630691191,BICF2G630691207,BICF2G630691220,BICF2G630691225,BICF2G630691232,BICF2G630691235,BICF2G630691255,BICF2G630691280,BICF2G630691318,BICF2G630691338,BICF2G630691371,BICF2G630691373,BICF2G630691391,BICF2G630691407,BICF2G630691412,BICF2G630691442_dup,BICF2G630691458_dup,BICF2G630691475_dup,BICF2G630691497_dup,BICF2G630691508_dup,BICF2G630691514_dup,BICF2G630691519_dup,BICF2S22920989_dup,BICF2G630691523,BICF2G630691548,BICF2G630691563,BICF2G630691586,BICF2G630691635,BICF2G630691654,BICF2G630691658,BICF2G630691664,BICF2G630691666,BICF2G630691701,BICF2G630691707,BICF2G630691725,BICF2P253221,BICF2P499704,BICF2P54504,BICF2P54505,BICF2P660085,BICF2P844269,BICF2P919478,BICF2S23028732,chr18_44659214,chr18_44659335,chr18_44713998,chr18_44727333,chr18_44986425,chr18_44986939,chr18_44987913
2718,0.0979691,-0.0287404,0.0631153,0.0464778,0.0737387,0.143833,0.0449534,0.439557,0.111684,-0.101386,-0.236334,0.0633864,-0.250285,0.228049,-0.217386,0.118429,-0.0449142,-0.18025,0.108264,0.156895,-0.395636,-0.324745,-0.351622,0.0756404,-0.0837875,-0.350458,0.0561811,-0.102701,0.202728,-0.0192233,-0.570987,-0.371696,-0.422292,-0.157092,0.100343,-0.0338447,-0.128889,0.0866871,0.128654,-0.184287,-0.0488983,-0.0101213,-0.285854,-0.270854,-0.5733,-0.242625,-0.0107132,0.189741,0.170608,0.0164579
2719,0.100722,0.0401904,0.00217308,-0.0507156,0.273294,0.2302,0.0528275,0.497291,0.0998637,-0.0165768,-0.230756,0.160704,-0.0182611,0.217797,-0.246239,0.183507,0.320073,0.157714,0.240286,0.142765,0.102385,-0.278666,0.0868169,0.0329132,-0.102113,-0.0163064,0.224965,-0.130924,0.115098,0.0218441,-0.278042,-0.224765,-0.135671,-0.147246,0.0290198,0.0466253,0.022146,0.152757,0.150493,-0.10963,-0.105895,0.119348,-0.137911,-0.237019,-0.246574,-0.0755793,0.0397365,0.100966,0.160601,0.0479837
2720,-0.176399,-0.0899826,0.069516,0.0402101,-0.0928225,0.110561,-0.173612,0.267193,0.0810442,0.0323821,-0.435707,0.178546,-0.170985,-0.0736759,-0.450774,-0.250487,-0.106985,0.475747,-0.135616,-0.105428,-0.145568,0.00124788,-0.110833,-0.000615141,-0.168354,-0.192179,-0.517184,-0.0764947,0.257155,0.236363,-0.237474,0.0714597,0.0398968,-0.104609,0.0208304,-0.106106,0.03705,0.0382397,0.0100052,0.0883053,-0.0390096,-0.214458,-0.146532,0.179492,0.00281055,-0.166883,-0.143303,-0.0264632,-0.331851,-0.131717
2721,-0.05235,-0.102754,0.0348364,-0.101824,-0.253938,-0.00412522,-0.236824,0.0736693,-0.0684645,0.0484115,-0.0920746,0.0362373,-0.00285912,0.0125804,-0.453728,-0.251313,-0.188549,0.392246,-0.103687,-0.12224,-0.0953499,-0.276827,0.108342,0.0515004,-0.152755,-0.0456375,-0.292364,-0.00401105,0.23403,0.30477,0.102026,0.0213231,0.515343,-0.0976525,0.142088,-0.0564564,0.0388718,0.0201168,-0.0350344,0.271536,-0.062001,-0.0607067,-0.164514,0.254225,-0.0358305,0.000893001,-0.0112059,-0.0072377,-0.191818,-0.0562961
2722,-0.125592,-0.467636,-0.0207059,0.0258029,0.0424235,-0.0751427,0.00205425,0.164775,-0.0948752,0.0209576,-0.111697,-0.0170876,-0.19423,-0.106779,-0.231968,-0.273792,-0.2166,0.142119,-0.233525,-0.197298,-0.185423,-0.0876995,0.0134585,-0.12283,-0.0855817,-0.211525,-0.338181,-0.033531,0.159474,-0.0370908,0.106411,0.0189017,0.420761,-0.110444,0.0264557,-0.0469515,-0.045038,0.0160117,-0.0498097,0.144776,-0.0457241,-0.0328064,-0.219798,0.10876,0.0172855,0.0314672,-0.23444,-0.0480655,-0.0897175,-0.105314
2723,-0.195231,-0.049668,0.0567768,-0.00714376,-0.10149,0.0552267,-0.305698,0.00180177,0.0528657,0.104167,-0.41596,0.144024,-0.0855127,0.027905,-0.537388,0.220499,0.171685,0.904572,0.283007,0.264857,0.421026,0.475045,0.376903,0.00886832,-0.127856,-0.10699,-0.695135,0.0308481,0.170774,0.00258465,-0.221895,0.156033,0.178855,-0.088646,0.092063,-0.195497,0.00732041,-0.0224433,-0.104955,0.315876,-0.067776,-0.158583,-0.184114,0.221077,0.0551796,-0.109043,-0.070971,0.0627944,-0.28006,-0.170949
2724,0.169704,-0.00342678,-0.123022,-0.229313,-0.00281612,0.0994791,-0.259362,0.0903008,0.221682,0.237139,-0.132928,0.228796,0.0636749,0.344314,-0.0661395,-0.0808942,0.213752,-0.101198,0.00634526,0.260131,-0.858867,-0.341002,0.329012,0.215379,-0.0673815,-0.42194,-0.0958272,-0.250572,0.183306,0.190027,0.166491,0.106653,0.112271,0.434075,-0.129491,0.201839,-0.245345,-0.0336422,0.29407,0.288435,0.0991898,-0.0508648,-0.217314,0.307803,0.237193,0.203122,0.187294,0.0393207,-0.610914,-0.0982192
2725,0.241577,0.138919,0.0204298,-0.102337,-0.0708424,0.0168265,-0.244203,0.404608,0.144277,0.164116,-0.0153364,0.211465,0.270492,0.091713,-0.183772,0.0761234,0.320094,0.462274,0.135355,0.243441,0.421874,-0.129047,0.182829,0.13427,-0.0240147,0.39982,-0.0743364,0.117541,0.164319,0.500724,0.532277,0.360712,0.510431,0.273112,-0.0715755,0.006192,0.0259092,0.154105,0.170326,0.446152,0.0951591,-0.0133661,0.0871564,0.514845,0.394056,0.0205817,-0.0172044,0.00254808,-0.276733,0.0620209
2726,-0.0771467,-0.0548404,-0.258882,-0.189657,-0.036665,-0.010763,-0.284996,0.250605,0.0767063,-0.00546425,-0.137053,0.0535759,-0.225066,-0.0724743,-0.451279,-0.140557,-0.24162,0.128379,-0.176299,-0.0241818,-0.170117,-0.533338,0.117514,0.128142,-0.218936,-0.10686,-1.00124,-0.291514,0.134125,-0.0417867,-0.542591,0.192605,-0.124264,0.07485,-0.0670471,-0.191016,-0.486184,-0.0812907,0.127605,-0.350329,-0.0487243,-0.300917,-0.0345635,0.334514,-0.0615754,0.0549818,-0.0340181,-0.165117,-0.424884,0.0177152
2727,0.178635,-0.00497784,-0.0135219,-0.129544,-0.116633,0.161996,-0.224948,0.345792,0.171185,0.298436,-0.0236444,0.236899,0.210796,0.117255,-0.506404,0.0450299,0.222329,0.748932,-0.016393,0.276663,0.274375,-0.155913,0.122241,0.194496,-0.281106,0.366513,-0.401401,0.159729,0.202536,0.270701,0.310765,0.243679,0.0203738,0.202986,0.14717,-0.0835731,0.041054,0.278262,0.174338,0.710225,-0.0808103,-0.220409,0.0582674,0.276418,0.294002,0.100667,-0.047025,0.101484,-0.399289,0.0722357
2728,-0.0922425,-0.0100543,-0.0335311,-0.142569,0.0866852,-0.0511371,-0.195092,0.0128247,0.0384875,0.063582,-0.139602,0.0120388,0.12992,-0.0497649,-0.0373378,-0.0884678,0.110675,0.0716941,-0.10031,-0.041264,0.121935,-0.0308404,0.191262,0.00650192,-0.109908,0.131001,-0.701573,0.0379058,0.0623473,0.063333,0.117562,0.0737709,0.113602,0.0676236,-0.0319081,-0.144252,-0.151905,-0.0652308,0.0381663,-0.109634,0.0349197,-0.0408644,-0.117274,0.201643,0.198931,-0.0290292,-0.0987294,-0.0897058,-0.0387401,-0.019469
2729,-0.31582,-2.18247,-0.174918,-0.254382,0.0946207,0.181624,-0.234422,0.0366898,0.116752,0.0655406,-0.24358,0.189453,-0.151854,0.00342132,-0.242094,-0.305983,-0.213653,-0.369559,-0.250794,-0.0248915,-0.211396,-0.343905,-0.185513,0.185615,-0.429488,-0.0826501,-0.578507,-0.369163,0.170709,-0.691437,-0.261956,0.0781529,-0.461059,-0.0957297,0.0870631,-0.21435,-0.173021,0.030486,0.0217105,-0.39393,-0.0728017,-0.353666,-0.251481,0.448017,0.0858135,-0.193425,0.374568,0.0736776,-0.392873,0.160292
2730,0.0687822,0.05554,0.11743,0.00299867,-0.0772536,-0.0178248,-0.169159,0.184006,-0.0199968,0.0465998,-0.298047,0.0110566,0.238313,-0.0425173,-0.214169,0.078243,0.0823843,0.608257,0.133463,0.217165,0.398238,0.25314,0.263276,-0.0729942,0.00714587,0.00377318,-0.247592,0.0416356,0.155921,0.304992,0.0782593,0.0455755,0.365977,-0.0106487,0.0226237,-0.137831,-0.0163021,-0.0157917,0.0152925,0.295463,-0.0416269,-0.0354492,-0.0896693,0.257585,0.121072,-0.0485427,-0.121397,-0.0175425,-0.18035,0.01587
2731,0.282611,0.0370826,-0.00447496,-0.39264,-0.45796,0.232745,-0.37208,0.282947,0.334516,0.396535,0.106488,0.703755,0.451808,0.282381,-0.797282,0.222555,0.0565755,0.74866,0.245211,0.381994,0.336064,0.0388216,-0.00503911,0.223846,-0.32119,0.497586,-0.0716962,0.247698,0.243446,0.329081,0.444207,0.316921,-0.211643,0.359356,0.265261,0.0133351,0.546304,0.547315,0.216484,0.697988,0.0869404,-0.163171,0.155945,0.44496,0.427862,0.233522,0.204832,0.059743,-0.452312,0.216477
2732,-0.0687299,-0.0339035,0.0231159,0.0235031,-0.164215,0.0295418,-0.191293,0.308334,0.0939878,0.0730373,-0.295509,-0.0808161,-0.145341,0.062607,-0.2792,-0.113109,-0.13643,0.326642,-0.139247,-0.0941684,-0.00755975,-0.398868,0.15798,0.0331534,-0.056746,-0.0476105,-0.353846,-0.013088,0.179432,0.142462,-0.304064,0.137988,0.419254,-0.0257132,-0.00913673,0.0190577,-0.189706,-0.00592854,0.0928141,0.167122,-0.0594264,-0.158995,-0.219089,0.284583,0.0429146,-0.057475,-0.138957,0.0220723,-0.321026,-0.0664202
2733,0.3208,0.102819,-0.0407713,-0.263729,0.176452,0.202593,-0.170651,0.445633,0.193866,0.242522,-0.241413,0.397946,0.299459,0.239954,-0.223518,0.0555128,0.509036,0.397085,0.217848,0.374588,0.437319,-0.393742,0.185862,0.252929,-0.255774,0.413069,-0.409506,0.110484,0.150588,0.321485,-0.0321126,0.253962,-0.183679,0.282813,-0.141158,0.0587204,-0.0333562,0.180887,0.25386,0.397143,0.112428,-0.0567461,-0.0385911,0.408219,0.176157,0.114956,0.199444,-0.00620565,-0.489278,0.197124
2734,0.107906,-0.3234,-0.00822932,-0.197386,0.114942,0.0741189,-0.137833,0.329134,0.133766,0.15673,-0.0469778,0.143044,0.17396,0.146971,-0.0139139,-0.056795,0.306955,0.409894,0.229902,0.209905,0.227487,-0.398862,0.464977,0.179565,-0.110947,0.325101,-0.0299097,0.098829,0.169537,0.24535,-0.0490844,0.00855737,-0.193485,0.235038,-0.0400717,0.0357838,-0.0139758,0.014706,0.199308,0.217859,0.0403193,0.0533524,0.00559268,0.423508,0.333846,0.062715,0.0447273,0.0680044,-0.113104,0.0780381
2735,-0.172262,-0.133966,-0.0601012,-0.285656,-0.163994,0.0574916,-0.575838,0.126921,0.00979257,0.029475,-0.257719,0.122608,-0.295822,-0.272101,-0.670055,-0.431344,-0.770073,0.00697524,-0.479856,-0.0451933,-0.541477,-0.807488,-0.262435,-0.0742619,-0.912733,-0.0499626,-0.4656,-0.592918,-0.0548011,-0.459383,0.168425,-0.068453,-0.665962,-0.532879,0.0377787,-0.648069,-0.235811,0.168951,0.150384,-0.504463,-0.601613,-0.322227,-0.146749,0.153704,-0.692485,-0.409322,-0.0537559,0.0390976,-0.782945,0.140362
2736,0.0895968,-0.0172006,-0.128187,0.0454137,-0.00957537,0.0538646,0.030299,0.32468,-0.0305595,0.103228,-0.0152964,0.108102,-0.0532848,-0.0575644,-0.143665,0.00738749,0.0336495,0.384466,0.00729252,0.0561205,0.113813,-0.0281054,0.00719019,-0.0332021,-0.0999267,0.0117113,-0.257361,0.0567553,0.17085,0.354984,-0.138524,-0.0207359,0.284598,0.00579996,0.0841554,-0.00976011,-0.0501728,0.141081,0.0402681,0.323598,-0.00520135,-0.168643,-0.00114354,0.207156,0.054097,-0.0381506,-0.111465,0.106315,-0.170567,-0.0231187
2737,0.68248,0.119616,0.0253988,-0.310556,-0.471624,0.262718,-0.59374,0.443866,0.261596,0.386254,-0.015574,0.43081,0.498439,0.380881,-0.209903,0.226703,0.779009,0.495963,0.407267,0.472978,0.626145,-0.701609,0.496318,0.259553,-0.248777,0.556474,0.0592454,0.151819,-0.0500863,0.316659,0.30109,0.288633,-0.409471,0.323583,-0.0961066,0.190985,-0.174307,0.424269,0.315387,0.458775,0.188737,-0.0593673,0.172274,0.42961,0.463757,0.0625531,0.103471,0.0353257,-0.46028,0.308233
2738,0.0258641,0.0319519,0.0655843,-0.0759628,-0.177914,0.03235,-0.194278,0.301408,0.0959294,0.16289,-0.153709,0.149737,0.130149,-0.0718812,-0.258591,-0.174695,0.0574539,0.212175,-0.108205,0.0868862,0.120572,-0.0758197,0.0395378,0.0981648,-0.132505,0.161924,-0.0954834,0.0935791,0.105453,0.22572,0.197967,0.0663885,0.154462,-0.0341792,0.113915,0.0282084,0.0645449,0.229001,0.104676,0.163307,0.0208828,0.0425859,0.0966096,0.28115,0.0182846,-0.0205688,0.00322331,0.0521642,-0.207853,0.0236796
2739,0.291388,0.0624306,-0.0205531,-0.220485,0.0131211,0.245791,-0.40613,0.341479,0.285735,0.331206,-0.114381,0.54987,0.354018,0.202411,-0.610083,0.0876859,0.375523,0.60494,0.159526,0.335176,0.218621,-0.416234,0.147621,0.256036,-0.477461,0.400478,-0.160366,0.0804955,0.197296,0.298584,0.157206,0.115452,0.0312211,0.191004,-0.0432618,-0.0849387,0.274505,0.399164,0.159447,0.456327,-0.0666166,-0.149991,0.00682889,0.350309,0.212296,-0.0535387,0.106807,0.0971593,-0.543875,0.0912233
2740,0.01496,0.00327067,-0.0210306,0.0411018,0.00593357,-0.00520575,-0.124146,0.309704,0.00826396,0.108573,-0.287586,0.201197,-0.051773,0.0370282,-0.225405,-0.109609,0.0260141,0.216662,-0.0478462,-0.0150604,0.0863786,-0.0585696,0.151766,-0.0406126,-0.081252,0.184105,-0.382532,0.0181834,0.0678036,0.388516,-0.121348,0.0621447,0.19308,0.0214353,0.00771238,0.0919538,-0.289104,0.0313653,0.109433,0.122396,-0.0641127,-0.0529972,-0.0721915,0.214036,0.0565291,-0.0138228,-0.0546835,0.0355653,-0.295558,0.0673292
2741,-0.0333588,0.0233119,-0.068159,-0.0666895,0.00225104,-0.0899226,-0.0740344,0.342852,0.0323841,0.0160404,-0.291125,-0.06838,-0.0850788,0.0539769,-0.198857,-0.10606,0.111124,0.393278,-0.0754013,0.0685949,0.110531,0.0252041,0.113886,0.0922452,0.036075,0.0434279,-0.556583,0.107675,0.127809,-0.171845,0.13925,0.0192532,0.379678,0.00443411,0.147056,-0.0239246,-0.225838,0.0740634,0.0520572,0.20339,-0.0667692,-0.124145,-0.085884,0.18866,0.162223,-0.0836242,-0.143678,-0.0429215,0.00615467,-0.0123682
2742,0.133527,-0.000664522,-0.0766511,0.212646,0.232738,-0.0611935,-0.217784,0.186697,0.0654043,0.0873421,-0.14439,0.0031617,-0.0794427,-0.135582,-0.109157,-0.192682,0.0355751,0.101387,-0.00248807,0.00144909,0.124338,0.00574378,0.272357,0.00486869,-0.0852705,-0.0568067,-0.0502042,0.0886123,0.188341,0.200458,-0.190415,0.138855,0.409401,0.00498712,-0.0211601,-0.0753427,-0.214972,0.0487122,0.0827776,0.0785543,-0.0229673,-0.0705381,0.0419622,0.194198,0.0927771,-0.0389427,-0.131677,-0.0500836,0.0934877,0.0485971
2743,0.249813,-0.0217875,-0.0279571,-0.122521,-0.0643949,0.277317,-0.309147,0.00968086,0.254557,0.149667,-0.094162,0.148927,0.0160467,0.112944,-0.372708,0.025415,0.110285,0.0286103,0.114863,0.23335,0.00243751,-0.100608,-0.0146587,0.0704975,-0.0722692,-0.39792,-0.122869,-0.00292831,0.189695,0.110789,-0.124081,0.107529,-0.0214568,0.177129,-0.0138798,0.0387864,-0.128795,0.194599,0.174222,0.406948,0.0171939,-0.243572,-0.066639,0.199544,0.143711,0.0692977,0.14675,0.205726,-0.495319,0.0570843
2744,0.0859442,0.0928841,-0.171072,-0.0165789,0.120101,0.0399799,-0.227149,0.238586,0.010066,0.116297,-0.279169,0.0687591,0.0479949,-0.00313142,-0.0995542,0.0197473,0.00249692,0.344449,-0.0119486,0.090811,0.362511,-0.0438938,0.13041,0.12038,-0.0842887,0.0429557,-0.568154,-0.0144669,0.205933,0.00740802,-0.105281,0.0939502,0.258517,0.0510371,-0.115837,0.0810865,-0.123193,0.0329534,0.0382082,0.143969,0.0212987,-0.10037,0.00826858,0.162313,0.066647,-0.0229363,-0.0904951,0.0084052,-0.17099,0.0678771
2745,0.156961,0.057716,-0.0248715,-0.125762,0.0438657,0.199836,-0.354129,0.466628,0.293078,0.200607,0.0141744,0.253867,0.135635,0.13643,-0.45097,-0.0587439,0.196508,0.29143,0.210439,0.236531,0.120309,-0.112348,0.110774,0.177162,-0.155326,-0.00391163,-0.644224,0.0784214,0.252764,0.14885,0.113229,0.418922,0.351091,0.18599,0.0349563,0.228669,-0.147779,0.15959,0.184478,0.214747,0.102228,-0.114182,0.0252038,0.278256,0.116251,0.101312,0.107162,0.0638453,-0.272533,0.0634074
2746,0.16981,0.0876762,-0.0109384,-0.0499302,-0.127054,0.0211699,-0.125986,0.147584,0.120121,0.121714,-0.319733,0.0363328,0.0739992,0.035796,0.00386769,0.0810026,0.0782256,0.160725,-0.0179396,-0.00316839,0.288357,-0.337842,0.117893,0.0995933,-0.151213,0.0585698,-0.589538,0.153611,0.0520696,0.0241444,0.0462089,0.215139,0.283612,0.08704,-0.0563673,0.0808076,-0.186134,-0.0135919,0.115275,0.09582,-0.0174653,-0.0447574,0.0605162,0.302969,0.11954,0.0570679,-0.0183792,-0.0278533,-0.256644,0.120047
2747,0.050592,-0.0134679,0.111396,-0.0791596,-0.0642865,0.0548262,-0.091416,0.437976,0.0319367,0.0286976,-0.259102,0.101434,-0.0106043,0.0820548,-0.303237,-0.0199473,-0.0632629,0.464062,0.0325733,0.126259,0.100806,-0.0693396,0.178202,0.111462,-0.0137959,-0.0344645,-0.420809,-0.0552858,0.167749,0.224902,-0.279406,0.15452,0.465706,0.065836,0.0308444,0.145172,-0.153856,0.141856,0.0487824,0.129175,0.0975082,-0.194223,-0.186383,0.132136,0.0174543,0.0214406,-0.0958129,0.0494007,-0.207095,0.000402211
2748,0.0781899,0.0605183,-0.0394918,-0.00306808,0.00878986,-0.0580489,-0.229987,0.0483221,-0.0374294,0.025439,-0.350463,0.0237633,-0.0782917,-0.0268669,-0.194453,-0.164139,-0.0943248,0.161129,-0.112418,-0.0735884,0.0296445,-0.0244056,0.150896,-0.0562885,-0.111196,-0.11106,-0.100617,-0.0832174,0.097751,0.0662099,-0.321789,0.00503288,0.279148,-0.157209,0.0294881,-0.0663504,-0.200471,-0.0164624,0.0772033,-0.0155366,-0.036518,-0.242491,-0.193715,0.12182,-0.00837289,-0.139629,-0.150056,0.0217645,-0.138027,-0.0238039
2749,0.053095,0.0273988,-0.0262665,-0.012241,-0.0577206,0.114869,-0.19207,0.307205,0.0993367,0.15097,-0.226215,0.0161819,-0.113593,-0.00125499,-0.202385,-0.0452932,0.0576371,0.64265,-0.0497269,0.10727,0.107036,-0.466077,0.0957317,-0.00720555,-0.108284,0.0617255,-0.256093,-0.0737878,0.1505,0.122334,-0.49994,0.100971,0.083536,-0.0377043,-0.0445066,0.195042,-0.283043,0.0103177,0.101203,0.0655297,-0.00501831,-0.178342,-0.210597,0.164488,-0.045171,0.00680202,-0.157771,-0.0043994,-0.218001,0.027848
2750,0.0246316,0.0391982,-0.080211,-0.199305,-0.0502229,0.172867,-0.306241,0.443526,0.208027,0.151872,-0.177831,0.17257,-0.108947,0.0711391,-0.269939,-0.0986274,0.109329,0.454003,0.0093629,0.133363,0.205292,-0.492186,0.188719,0.103835,-0.131713,0.166642,-0.2875,-0.153188,0.140302,0.0304494,-0.221794,0.172049,-0.114534,0.0815655,-0.016649,0.0979403,-0.0937812,0.0887379,0.15661,-0.0200751,0.0896305,-0.202055,-0.0791232,0.121183,-0.0863286,0.0348223,0.0673874,-0.0512608,-0.299881,0.126551
2751,0.007279,-0.00339721,-0.036704,-0.110968,-0.0425699,0.0427907,-0.232451,0.300203,0.0785812,0.116406,-0.341257,0.0136985,-0.125753,0.0852079,-0.0301248,-0.045481,-0.0820624,0.30524,0.0229673,-0.0603749,0.0922358,-0.464672,-0.0530475,0.157951,-0.0651286,0.0430904,-0.494735,-0.0926134,0.196464,-0.067676,-0.506608,0.183918,-0.0409329,0.0450887,-0.0493297,0.0196018,-0.247065,-0.0671745,0.0500675,-0.298863,0.00618806,-0.147358,-0.218693,0.137474,-0.0511452,-0.0378075,-0.122636,0.00555585,-0.156372,0.0493281
2752,-0.0785369,0.0320143,-0.132972,-0.154384,0.136918,0.178795,-0.317712,0.214363,0.0478603,0.165801,-0.459158,-0.0130918,-0.0989843,-0.0496714,-0.249114,-0.207066,0.0084606,0.11914,0.0662132,0.0442218,0.0947512,-0.152836,0.0165018,0.180408,-0.224081,0.14274,-0.239935,-0.249561,0.16732,-0.0146021,-0.499133,0.183015,-0.155524,-0.00695711,0.0113001,-0.058265,-0.299178,0.0146251,0.079224,-0.173345,-0.0510023,-0.224478,-0.042632,0.221547,-0.161746,-0.0157325,0.00149771,-0.0488993,-0.136682,0.0215012
2753,-0.00853274,-0.570559,0.00762924,-0.192661,0.142649,0.103141,-0.426536,0.191241,0.102059,0.228145,-0.217398,0.159555,-0.135329,0.0275956,-0.0994131,-0.330362,-0.0705785,-0.0737956,0.00879841,0.0964872,0.104313,-0.1903,0.0721205,0.255542,-0.286816,-0.0259015,-0.64773,-0.0519039,0.175557,-0.0615354,-0.185459,0.320628,0.0992142,0.157977,0.0740454,0.0564374,-0.421275,0.0952291,0.150345,-0.21501,0.0355571,-0.245646,0.0476791,0.262891,-0.228335,0.0713928,0.216108,0.0238191,-0.428178,0.0456893
2754,-0.190251,-0.0337011,-0.152781,-0.0470823,0.0611373,0.0615416,-0.329691,0.208952,0.0864707,-0.00831148,-0.232444,-0.086633,-0.188253,0.0528808,-0.047426,-0.252099,-0.086263,0.248121,-0.100489,0.0901989,-0.11583,-0.479355,-0.304898,-0.031464,-0.246977,-0.000994058,-0.358636,-0.0409609,0.0784162,-0.247203,-0.545431,0.0902409,0.136364,-0.104287,0.102609,-0.159317,-0.233947,-0.0108663,0.0955686,-0.214808,0.0161336,-0.294143,-0.0907127,0.0926165,-0.123864,-0.00671432,-0.0552206,-0.00601394,-0.251134,0.00295988
2755,0.0333333,-0.0323571,0.0483402,-0.149966,0.0950531,0.100402,-0.201438,0.422489,0.0250278,0.0402854,-0.388211,-0.058457,-0.0478593,-0.0401379,-0.0876703,-0.183084,-0.0575469,0.424446,0.0372961,0.0140825,0.00300502,0.0518488,0.123417,0.0691537,-0.110504,-0.0660151,-0.772357,-0.0164547,0.20043,0.0675269,-0.125323,0.0736862,0.380051,-0.060629,-0.0528588,0.0824806,-0.109144,0.0287037,0.0600982,0.000827343,0.101301,-0.16201,-0.0440436,0.133213,-0.0717906,-0.00928039,0.0311457,-0.0215243,-0.110746,0.01955
2756,0.310263,-0.0109728,0.0105942,-0.130456,-0.116334,0.267923,-0.311276,0.646066,0.366433,0.337571,-0.0715468,0.402466,0.183972,0.202248,-0.325793,0.0446368,0.39955,0.508747,0.227796,0.444949,0.427461,-0.286872,-0.183008,0.364382,-0.281891,0.556097,-0.38101,0.104494,0.127089,0.21437,-0.107167,0.299051,-0.165178,0.313348,0.0473832,0.266364,0.0536424,0.346832,0.279061,0.377716,0.194909,-0.2994,0.215241,0.411077,0.140643,0.182911,0.0996464,0.104387,-0.416576,0.244354
2757,-0.104799,-0.443433,-0.111436,-0.0854296,0.0697339,0.0138488,-0.103387,0.203709,0.00019278,-0.00746812,-0.509599,-0.141827,-0.0356285,-0.185618,-0.0993636,-0.203232,-0.0902906,-0.0174842,-0.00987249,0.0265966,-0.0477504,-0.3517,-0.142821,0.0317688,-0.172235,0.00384367,-0.786553,-0.181527,0.148165,-0.111227,-0.32297,-0.0983681,0.137803,-0.0518289,-0.0137548,0.0209443,-0.21956,-0.0199394,0.0684759,-0.216641,0.00338134,-0.231492,-0.0795511,0.0843538,-0.0991007,0.00420263,-0.00912782,-0.12907,-0.0714612,0.0204758
2758,0.037154,-0.0538877,-0.0294408,0.00171382,0.0185617,0.0588839,0.00759074,0.356584,-0.0429906,0.0790425,-0.346886,-0.113851,-0.0404837,0.0199,0.0125719,-0.0536294,0.0571957,0.262049,-0.00410573,0.00779534,0.135067,-0.316372,0.228421,0.0692814,-0.0350605,0.129709,-0.622695,-0.0854509,0.150156,0.370533,-0.451148,0.0697325,0.449595,-0.0707934,0.0552485,0.132549,-0.224936,-0.0262255,-0.040705,-0.0393987,0.0692211,-0.171213,0.030057,0.0853827,-0.0311771,-0.0186318,-0.208867,0.00733547,0.00891361,0.0364173
2759,0.0549613,0.00500495,-0.15787,0.0289378,0.140439,0.110208,-0.0901031,0.323002,0.108567,0.122923,-0.308475,0.0946631,0.0254742,0.134722,-0.170727,0.0176612,-0.0485681,0.289029,0.0267419,0.114665,0.0638799,-0.0133064,-0.26411,0.0985088,-0.133123,0.0484862,-0.173674,-0.00908602,0.245884,0.306235,-0.31798,0.173671,0.233197,0.146789,-0.0318499,0.0784325,-0.0785359,0.184289,0.133314,0.281864,0.149169,-0.294191,-0.110302,0.126107,0.15049,-0.00881831,-0.161343,-0.0617201,-0.290753,0.0184585
2760,0.317603,0.0120847,0.055363,-0.103955,0.0983623,0.103181,-0.183011,0.192791,0.212227,0.257224,0.0481998,0.156201,0.346762,0.195662,-0.0393496,0.042586,0.403323,0.388714,0.348738,0.265126,0.297552,-0.310857,0.322023,0.188593,-0.0143938,0.378021,-0.145336,0.143772,0.201209,0.327902,-0.0795866,0.25632,0.127022,0.19256,-0.0418455,0.0570072,-0.0329075,0.0623199,-0.0171723,0.46308,0.165127,-0.214227,-0.0335168,0.298861,0.196299,0.0528348,-0.0837107,0.055816,-0.198627,0.137168
2761,0.0116767,-0.0732035,-0.00306816,0.0316198,0.062019,0.0322514,-0.0926273,0.418661,0.03904,0.0331933,-0.301142,-0.0580683,-0.0618312,-0.00924897,-0.151204,-0.133648,-0.00124819,0.340476,0.0481702,-0.0897136,0.0977054,-0.271576,0.352876,0.0850818,-0.0686205,-0.0207121,-0.181825,-0.106364,0.169725,0.130439,-0.402084,0.0325523,0.521497,-0.0928318,-0.0138621,0.0601729,-0.232069,-0.0521278,0.0211367,0.0310398,0.0173984,-0.184652,-0.251316,0.167472,-0.014231,0.0559664,-0.246484,-0.0390755,-0.00826167,0.00289397
2762,0.0884491,-0.0286189,0.0425662,-0.0464689,0.0754049,0.0829847,-0.243533,0.314015,0.183523,0.144762,-0.00921003,-0.00845497,0.0278851,0.0229888,-0.127104,-0.0803022,0.117608,0.24397,0.144273,0.136888,0.185162,-0.039014,-0.0197565,0.107859,-0.128445,0.0106567,-0.796314,-0.0541549,0.190149,0.0171873,0.0502222,0.147837,0.105232,0.0675584,0.0440305,0.0211172,-0.19311,0.0920669,0.122086,0.239562,0.032728,-0.125772,-0.0432419,0.158825,0.222474,0.103892,-0.0105302,-0.0358899,-0.0718737,0.0682106
